0,821,855,Open,dishwasher,
1,908,941,Take,pot,
1,1032,1078,Take,pot,
1,1089,1180,Pour,water,electric_kettle,pot,
1,1219,1276,Pour,water,pot,sink,
1,1280,1314,Pour,water,pot,sink,
1,1352,1395,Put,pot,
1,1430,1518,Operate,stove,
0,1637,1724,Squeeze,soap,unknown,
0,1821,1975,Wash,unknown,
0,1981,1996,Turn off,faucet,
0,2065,2101,Take,paper_towel,
0,2111,2147,Clean/Wipe,unknown,paper_towel,
0,2289,2411,Inspect/Read,recipe,
0,2487,2613,Inspect/Read,recipe,
0,2671,2692,Take,storage_container,
2,2719,2777,Take,pasta_container,
2,2831,2859,Take,seasoning_container,
2,2863,2894,Take,unknown,
2,2918,2938,Take,storage_container,
2,2972,2997,Take,unknown,
2,3012,3045,Take,unknown,
0,3088,3158,Take,sponge,
0,3159,3211,Put,sponge,
4,3241,3274,Take,olive_container,
4,3319,3355,Take,condiment_container,
4,3384,3424,Take,oil_container,
2,3516,3531,Take,pasta_container,
2,3532,3605,Take,pasta_container,
2,3630,3694,Open,pasta_container,
0,3720,3986,Inspect/Read,recipe,
0,4011,4075,Open,fridge,
4,4109,4142,Take,condiment_container,
4,4351,4367,Take,condiment_container,
4,4463,4489,Take,tomato_container,
0,4519,4616,Close,fridge,
0,4727,4927,Inspect/Read,recipe,
0,5051,5077,Take,paper_towel,
0,5126,5143,Put,paper_towel,
3,5153,5167,Turn on,faucet,
3,5169,5222,Wash,tomato,
3,5228,5342,Divide/Pull Apart,tomato,
3,5343,5378,Wash,tomato,
3,5393,5409,Put,tomato,
0,5481,5518,Open,fridge,
4,5625,5670,Take,cucumber_container,
4,5784,5809,Take,onion_container,
4,5815,5851,Put,mushroom_container,
4,5866,5920,Take,onion_container,
0,5982,6025,Close,fridge,
4,6068,6105,Put,cucumber_container,
4,6129,6185,Take,cucumber,
4,6214,6264,Wash,cucumber,
4,6299,6361,Wash,cucumber,
4,6368,6407,Put,cucumber,
4,6415,6597,Open,onion_container,
4,6606,6639,Take,onion,
4,6740,6972,Divide/Pull Apart,onion,
4,7020,7103,Take,plate,
4,7131,7181,Wash,onion,
4,7212,7263,Wash,onion,
4,7459,7483,Take,tomato,
4,7525,7552,Put,tomato,
4,7554,7568,Put,cucumber,
4,7785,7805,Take,eating_utensil,
4,7978,8035,Cut,onion,
4,8092,8110,Cut,onion,
4,8164,8243,Cut,onion,
3,8402,8452,Cut,tomato,
4,8498,8536,Cut,onion,
4,8586,8639,Cut,onion,
4,8707,8737,Cut,cucumber,
4,8774,8856,Cut,cucumber,
4,8921,9223,Cut,cucumber,
4,9246,9314,Take,cucumber,
0,9319,9334,Put,trash,trash,
3,9450,9486,Cut,tomato,
3,9573,9654,Cut,tomato,
3,9724,9836,Cut,tomato,
3,9886,9937,Cut,tomato,
3,9968,10108,Cut,tomato,
3,10149,10176,Cut,tomato,
0,10363,10401,Wash,unknown,
0,10460,10489,Take,bag,
0,10554,10584,Open,fridge,
3,10593,10659,Put,cucumber_container,
0,10832,11002,Inspect/Read,recipe,
0,11036,11070,Open,fridge,
4,11083,11108,Take,carrot_container,
0,11151,11189,Take,bag,
4,11285,11306,Put,bag,
4,11313,11546,Open,carrot_container,
4,11557,11619,Take,carrot,
4,11675,11754,Wash,carrot,
4,11793,11815,Put,carrot,
4,11839,11853,Cut,carrot,
4,11925,11970,Cut,carrot,
4,12250,12331,Cut,carrot,
4,12420,12806,Other,carrot,
4,12860,12877,Wash,carrot,
4,12918,12977,Wash,carrot,
4,13053,13072,Cut,carrot,
4,13075,13095,Cut,carrot,
4,13098,13141,Cut,carrot,
4,13146,13177,Cut,carrot,
4,13181,13215,Cut,carrot,
4,13218,13244,Cut,carrot,
4,13246,13266,Cut,carrot,
4,13270,13301,Cut,carrot,
4,13304,13329,Cut,carrot,
4,13331,13355,Cut,carrot,
4,13357,13391,Cut,carrot,
0,13614,13638,Inspect/Read,recipe,
0,13675,13815,Inspect/Read,recipe,
0,13949,13983,Inspect/Read,recipe,
4,14051,14088,Cut,vegetable,
4,14091,14119,Cut,cucumber,
4,14123,14137,Cut,cucumber,
4,14140,14161,Cut,cucumber,
4,14165,14182,Cut,cucumber,
4,14187,14221,Cut,cucumber,
4,14234,14257,Cut,cucumber,
4,14317,14357,Cut,carrot,
4,14542,14565,Cut,cucumber,
4,14632,14869,Cut,cucumber,
0,14890,14931,Take,trash,
4,14960,14975,Cut,cucumber,
4,14997,15016,Cut,onion,
4,15017,15037,Cut,onion,
4,15038,15064,Cut,cucumber,
4,15144,15176,Cut,onion,
4,15206,15238,Cut,onion,
4,15270,15316,Cut,cucumber,
4,15345,15365,Cut,onion,
4,15488,15561,Put,eating_utensil,
4,15631,15675,Open,bell_pepper_container,
4,15676,15758,Take,bell_pepper,
4,15805,15824,Turn on,faucet,
4,15828,15918,Wash,bell_pepper,
4,15918,15936,Turn off,faucet,
4,16003,16026,Move Around,eating_utensil,
4,16115,16199,Cut,bell_pepper,
4,16216,16249,Cut,bell_pepper,
4,16295,16331,Divide/Pull Apart,bell_pepper,
4,16464,16537,Cut,bell_pepper,
4,16763,16799,Divide/Pull Apart,seasoning,
4,16825,16870,Put,bell_pepper,
4,16871,16973,Divide/Pull Apart,bell_pepper,
4,17034,17050,Turn on,faucet,
4,17051,17111,Wash,bell_pepper,
4,17212,17249,Cut,bell_pepper,
4,17339,17375,Cut,bell_pepper,
4,17389,17506,Divide/Pull Apart,seasoning,
4,17584,17821,Cut,bell_pepper,
4,17852,17889,Cut,bell_pepper,
4,17919,17940,Cut,bell_pepper,
4,17981,18014,Cut,bell_pepper,
4,18026,18041,Cut,bell_pepper,
4,18057,18069,Cut,bell_pepper,
4,18071,18083,Cut,bell_pepper,
4,18084,18097,Cut,bell_pepper,
4,18098,18114,Cut,bell_pepper,
4,18115,18129,Cut,bell_pepper,
4,18198,18423,Cut,bell_pepper,
4,18466,18497,Cut,bell_pepper,
4,18571,18672,Cut,bell_pepper,
4,18681,18718,Put,eating_utensil,
0,18793,18884,Take,storage_container,
2,19203,19272,Move Around,pot,
0,19476,19503,Put,bag,
2,19518,19558,Transfer,tomato,plate,unknown,
3,19665,19689,Put,tomato_container,
4,19773,19802,Transfer,onion,plate,bag,
0,19980,20003,Take,bag,
4,20018,20059,Take,plate,
4,20171,20389,Close,carrot_container,
0,20524,20543,Take,bag,
0,20698,20753,Open,fridge,
0,20756,20784,Put,bag,
0,20971,21325,Inspect/Read,recipe,
4,21718,21748,Take,seasoning_container,
4,21815,21842,Put,seasoning_container,
0,21904,21930,Open,fridge,
0,22118,22133,Close,fridge,
4,22302,22335,Take,bowl,
0,22630,22659,Take,storage_container,
0,22853,22898,Put,storage_container,
2,22968,23057,Transfer,pasta,pasta_container,pot,
2,23062,23177,Transfer,pasta,pasta_container,pot,
2,23179,23285,Transfer,pasta,pasta_container,pot,
2,23324,23393,Inspect/Read,recipe,
2,23538,23567,Take,cup,
2,23617,23635,Put,pasta_container,
2,23639,23712,Transfer,pasta,pasta_container,cup,
2,23713,23783,Transfer,pasta,pasta_container,cup,
2,23784,23846,Transfer,pasta,pasta_container,cup,
2,23848,23897,Transfer,pasta,pasta_container,cup,
2,23898,23951,Transfer,pasta,pasta_container,cup,
2,24173,24201,Put,cup,
2,24218,24331,Move Around,pasta,eating_utensil,
2,24408,24494,Pour,pasta,cup,eating_utensil,
2,24497,24528,Pour,pasta,eating_utensil,pot,
2,24529,24608,Pour,pasta,cup,eating_utensil,
2,24610,24665,Mix,pasta,
2,24666,24744,Pour,pasta,cup,eating_utensil,
2,24746,24772,Move Around,pasta,
2,24892,24918,Pour,pasta,cup,pasta_container,
2,24935,24966,Put,cup,
2,25184,25241,Put,bowl,
2,25286,25502,Pour,seasoning,seasoning_container,pot,
2,25505,25613,Pour,seasoning,seasoning_container,pot,
2,25721,26064,Mix,pot,cooking_utensil,
0,26086,26411,Inspect/Read,recipe,
0,26703,26733,Clean/Wipe,unknown,
5,26767,26823,Take,pot,
5,26910,26983,Pour,water,pot,sink,
5,27027,27067,Put,pot,
0,27092,27127,Take,paper_towel,
0,27167,27200,Clean/Wipe,unknown,
5,27277,27461,Mix,pasta,
0,27558,27632,Take,plate,
4,27722,27887,Put,vegetable,
4,28254,28550,Mix,salad,
0,28823,28996,Clean/Wipe,unknown,
5,29094,29366,Move Around,pasta,eating_utensil,
8,29471,29510,Take,seasoning_container,
8,29517,30096,Pour,seasoning,seasoning_container,salad,
8,30150,30212,Pour,seasoning,seasoning_container,salad,
8,30222,30257,Put,seasoning_container,
8,30464,30486,Take,unknown,
8,30696,30796,Open,storage_container,
8,30960,31032,Transfer,unknown,unknown,bowl,
8,31033,31096,Transfer,unknown,bowl,
8,31142,31178,Put,condiment_container,
5,31182,31200,Take,pasta_container,
5,31264,31307,Put,pasta_container,
4,31398,31903,Mix,salad,
4,31940,31978,Take,bell_pepper,
5,32126,32165,Mix,pasta,
5,32201,32287,Transfer,pasta,pot,eating_utensil,
5,32450,32478,Mix,pot,cooking_utensil,
8,32601,32636,Open,condiment_container,
8,32659,32785,Pour,condiment,condiment_container,salad,
8,32837,32855,Take,oil_container,
8,32858,32907,Open,oil_container,
8,32917,33050,Pour,oil_container,oil_container,bowl,
8,33114,33141,Put,oil_container,
8,33138,33157,Take,condiment_container,
8,33199,33221,Open,fridge,
8,33222,33264,Put,condiment_container,
8,33342,33535,Mix,mixture,eating_utensil,
8,33592,33823,Mix,salad,
8,33829,33859,Open,condiment_container,
8,33865,33980,Pour,condiment,condiment_container,salad,
8,33986,34026,Pour,condiment,condiment_container,salad,
8,34216,34280,Mix,mixture,eating_utensil,
5,34331,34371,Move Around,pot,
8,34484,34507,Mix,salad,
0,34568,34924,Inspect/Read,recipe,
5,34938,34970,Take,pot,
5,35084,35104,Turn on,faucet,
6,35153,35388,Pour,water,water_container,pot,
6,35391,35436,Pour,water,pot,sink,
6,35479,35507,Put,pot,
6,35651,35742,Pour,water,pot,bowl,
6,35757,35790,Pour,water,bowl,sink,
6,35846,35937,Pour,water,pot,sink,
6,35979,36123,Pour,pasta,pot,bowl,
6,36128,36168,Put,pot,
7,36176,36215,Take,bowl,
7,36310,36365,Put,bowl,
7,36486,36560,Transfer,pasta,bowl,bowl,
7,36720,36800,Transfer,pasta,bowl,salad,
7,36808,36918,Transfer,pasta,bowl,bowl,
7,36919,37128,Transfer,pasta,bowl,salad,
7,37138,37214,Transfer,pasta,bowl,mixture,
7,37215,37320,Transfer,pasta,bowl,bowl,
7,37337,37441,Transfer,pasta,bowl,bowl,
7,37448,37506,Transfer,pasta,bowl,salad,
7,37509,37592,Transfer,pasta,bowl,bowl,
7,37604,37683,Transfer,pasta,bowl,mixture,
7,37689,37775,Transfer,pasta,bowl,bowl,
7,37781,37872,Transfer,pasta,bowl,bowl,
7,37880,37980,Transfer,pasta,bowl,bowl,
7,37988,38077,Transfer,pasta,bowl,bowl,
7,38190,38229,Pour,pot,bowl,sink,
7,38305,38332,Take,cooking_utensil,
7,38382,39527,Mix,mixture,eating_utensil,
7,39597,39745,Mix,mixture,eating_utensil,
8,39769,39786,Take,seasoning_container,
8,39788,39889,Pour,seasoning,seasoning_container,salad,
8,39894,39918,Take,condiment_container,
8,39920,39943,Open,condiment_container,
8,39945,40025,Pour,condiment,condiment_container,salad,
8,40029,40064,Close,condiment_container,
8,40067,40095,Put,condiment_container,
8,40098,40136,Put,cooking_utensil,
0,40168,40188,Take,paper_towel,
0,40214,40276,Divide/Pull Apart,paper_towel,
0,40377,40629,Clean/Wipe,paper_towel,
0,40797,40842,Take,paper_towel,
0,40872,40954,Clean/Wipe,unknown,paper_towel,
0,41101,41117,Take,seasoning_container,
0,41122,41405,Pour,seasoning,seasoning_container,salad,
0,41457,41684,Mix,pasta,
0,41820,41896,Wash,unknown,
