1,742,762,Open,pot,
1,763,823,Transfer,unknown,stove,unknown,
1,928,959,Turn on,faucet,
1,936,1184,Pour,water,faucet,pot,
1,1172,1189,Turn off,faucet,
1,1264,1316,Put,pot,
1,1331,1378,Operate,stove,
2,1423,1447,Take,seasoning_container,
2,1455,1479,Open,seasoning_container,
2,1504,1526,Pour,seasoning,seasoning_container,unknown,
2,1546,1568,Put,seasoning_container,
2,1568,1586,Close,seasoning_container,
2,1612,1715,Pour,seasoning,unknown,pot,
1,2011,2166,Inspect/Read,recipe,
4,2190,2209,Take,bowl,
4,2209,2226,Put,bowl,
4,2214,2228,Move Around,bowl,
4,2228,2241,Put,eating_utensil,
4,2241,2270,Put,eating_utensil,
4,2272,2305,Put,plate,
4,2306,2336,Move Around,plate,
4,2340,2362,Move Around,plate,
4,2374,2409,Put,plate,
0,2417,2448,Take,paper_towel,
0,2805,2888,Open,fridge,
3,2890,2926,Take,tomato_container,
3,2950,2976,Put,tomato_container,
4,3019,3056,Take,carrot_container,
4,3090,3137,Put,carrot_container,
4,3183,3218,Take,bell_pepper,
4,3247,3276,Move Around,bell_pepper,
4,3385,3411,Open,drawer,
4,3417,3481,Take,onion,
0,3492,3514,Close,fridge_drawer,
4,3569,3590,Move Around,onion,
4,3691,3718,Take,olive_container,
0,3725,3786,Close,fridge,
4,3806,3839,Put,condiment_container,
4,3846,3866,Take,carrot_container,
0,3875,3892,Put,bag,
0,3893,3934,Open,bag,
3,3935,4000,Take,tomato,
0,4058,4112,Inspect/Read,recipe,
3,4285,4435,Cut,tomato,
3,4487,5091,Cut,tomato,
3,5153,5223,Cut,tomato,
3,5255,5414,Cut,tomato,
3,5433,5449,Take,tomato,
3,5433,5449,Take,tomato,
0,5463,5485,Open,bag,
4,5564,5594,Take,onion,
4,5670,5831,Cut,onion,
4,5916,5931,Put,eating_utensil,
4,5937,5994,Divide/Pull Apart,onion,
4,6002,6015,Put,onion,
4,6017,6044,Divide/Pull Apart,onion,
4,6082,6095,Put,onion,
