1,900,1362,Operate,stove,
0,1402,1436,Take,eating_utensil,
0,1439,1487,Take,plate,
0,1457,1490,Take,plate,
0,1683,1728,Put,plate,
0,1749,1816,Open,fridge,
1,1827,1881,Take,pizza_crust,
1,1888,1980,Move Around,pizza_crust,
1,2117,2224,Take,pizza_crust,
1,2226,2249,Inspect/Read,pizza_crust,
1,2257,2302,Put,pizza_crust,
1,2363,2393,Put,trash,trash,
0,2409,2453,Open,fridge,
5,2456,2504,Take,mushroom_container,
0,2516,2545,Take,bag,
0,2596,2666,Close,fridge,
0,2670,2709,Open,fridge_drawer,
3,2738,2827,Take,sausage,
4,2975,3028,Open,unknown,
4,3028,3075,Transfer,bell_pepper,bell_pepper_container,plate,
4,3075,3111,Put,bell_pepper,
4,3125,3156,Take,eating_utensil,
4,3159,3396,Cut,bell_pepper,
4,3424,3930,Cut,bell_pepper,
4,3995,4052,Cut,bell_pepper,
4,4080,4376,Cut,bell_pepper,
4,4417,4766,Cut,bell_pepper,
4,4802,5035,Cut,bell_pepper,
4,5185,5359,Cut,bell_pepper,
4,5423,5555,Cut,bell_pepper,
4,5641,5666,Take,bell_pepper,
4,5711,5761,Put,bell_pepper,
4,5764,5832,Close,bell_pepper_container,
5,6126,6147,Take,mushroom_container,
5,6148,6267,Open,mushroom_container,
5,6272,6297,Transfer,mushroom,mushroom_container,plate,
5,6299,6324,Put,mushroom,
5,6349,6703,Cut,mushroom,
5,7249,7334,Transfer,mushroom,mushroom_container,plate,
5,7336,7362,Put,mushroom,
5,7368,7872,Cut,mushroom,
5,7937,8067,Cut,mushroom,
5,8090,8125,Put,mushroom,
5,8137,8154,Move Around,mushroom,
5,8162,8681,Cut,mushroom,
5,8682,8817,Cut,mushroom,
6,9099,9123,Take,oil_container,
6,9146,9276,Operate,stove,
6,9278,9322,Open,oil_container,
6,9324,9417,Pour,oil_container,oil_container,pan,
6,9423,9462,Close,oil_container,
0,9474,9501,Put,lettuce_container,
5,9517,9537,Take,mushroom,
5,9547,9577,Take,eating_utensil,
5,9578,9614,Cut,mushroom,
5,9645,9664,Put,mushroom,
5,9668,9718,Close,mushroom_container,
5,9736,10291,Cut,mushroom,
5,10309,10343,Take,plate,
7,10373,10685,Transfer,mushroom,plate,pan,
7,10709,10726,Put,mushroom,
7,10727,10746,Put,mushroom,
0,10764,10791,Put,plate,
7,10828,10853,Take,eating_utensil,
7,10854,10887,Move Around,eating_utensil,
7,10891,10907,Take,cooking_utensil,
7,10909,11285,Move Around,mushroom,eating_utensil,
7,11290,11316,Move Around,eating_utensil,
0,11464,11921,Inspect/Read,unknown,
0,11951,12071,Inspect/Read,unknown,
3,12135,12616,Open,sausage,
3,12642,12770,Take,sausage,
3,12774,12810,Put,sausage,
3,12812,14190,Cut,sausage,
3,14268,14290,Take,cooking_utensil,
3,14293,14904,Cut,sausage,
3,14910,14941,Put,cooking_utensil,
0,14957,14994,Open,fridge,
0,15007,15055,Open,fridge_drawer,
0,15056,15082,Take,cheese_container,
0,15087,15118,Take,condiment_container,
0,15119,15165,Take,condiment_container,
10,15229,15256,Put,cheese_container,
10,15282,15332,Open,condiment_container,
10,15352,15402,Put,condiment_container,
7,15438,15489,Operate,stove,
7,15447,15467,Operate,stove,
7,15477,15601,Move Around,mushroom,cooking_utensil,
7,15612,15652,Put,cooking_utensil,
8,15655,15680,Take,condiment_container,
8,15731,16398,Squeeze,condiment,pizza_crust,
8,16471,16545,Open,condiment_container,
8,16551,17369,Squeeze,condiment,pizza_crust,
8,16560,16595,Put,condiment_container,
8,17420,17560,Spread,condiment,pizza_crust,eating_utensil,
8,17645,17663,Take,condiment_container,
8,17715,17749,Put,unknown,
0,17750,17781,Open,fridge,
8,17783,17823,Take,condiment_container,
8,17879,17911,Open,condiment_container,
8,17981,18246,Squeeze,condiment,pizza,
8,18452,18469,Take,eating_utensil,
8,18471,19964,Spread,condiment,pizza,eating_utensil,
8,19979,20044,Put,eating_utensil,
8,20060,20303,Squeeze,condiment,pizza,
8,20316,20352,Take,eating_utensil,
8,20341,20372,Take,eating_utensil,
8,20376,20910,Spread,condiment,pizza_crust,eating_utensil,
0,21183,21204,Take,plate,
9,21564,22480,Transfer,bell_pepper,plate,pizza_crust,
9,22493,22521,Put,plate,
9,22534,22571,Take,pan,
9,22573,22593,Take,cooking_utensil,
9,22602,23197,Transfer,mushroom,pan,pizza,
9,23224,23295,Put,pan,
9,23331,23364,Take,plate,
9,23392,23695,Transfer,sausage,plate,pizza,
9,23743,23792,Put,plate,
0,23934,24026,Open,bag,
10,25689,25750,Put,cheese,
10,25769,25787,Put,cheese,
10,25849,25863,Put,cheese,
10,25864,25879,Put,cheese,
11,25969,26044,Open,oven,
11,26073,26112,Take,unknown,
11,26158,26205,Take,pizza,
11,26274,26338,Put,pizza,
11,26546,26584,Close,oven,
11,26661,26677,Put,unknown,
11,26702,27118,Operate,stove,
0,27310,27366,Take,cheese_container,
0,27400,27431,Put,trash,trash,
0,27462,27547,Close,sausage,
0,27549,27590,Take,sausage,
0,27605,27661,Open,fridge_drawer,
0,27644,27677,Put,sausage,
0,27939,27995,Close,condiment_container,
0,28034,28094,Open,fridge,
0,28143,28192,Open,fridge,
0,28194,28219,Put,condiment_container,
0,28211,28247,Put,condiment_container,
0,28410,28467,Take,mushroom_container,
0,28483,28501,Take,unknown,
0,28545,28584,Put,mushroom_container,
0,28624,28649,Put,unknown,
0,28657,28682,Close,fridge,
11,28972,29000,Operate,stove,
