1,714,727,Take,cup,
1,728,763,Take,eating_utensil,
1,764,778,Move Around,plate,
1,790,822,Take,condiment_container,
1,822,854,Open,condiment_container,
1,855,880,Take,condiment_container,
1,887,917,Open,condiment_container,
1,917,950,Open,condiment_container,
1,959,974,Take,condiment_container,
1,978,1253,Transfer,condiment,condiment_container,cup,
1,1364,1463,Clean/Wipe,eating_utensil,eating_utensil,
1,1465,1750,Transfer,condiment,condiment_container,cup,
1,1755,1785,Put,eating_utensil,
1,1783,1799,Take,condiment_container,
1,1803,2016,Squeeze,condiment,cup,
1,2070,2106,Put,cup,
2,2101,2149,Put,cup,
2,2153,2182,Close,microwave,
2,2493,2536,Operate,microwave,
0,2644,2682,Open,fridge,
3,2683,2711,Take,condiment_container,
3,2728,2749,Put,condiment_container,
3,2749,2780,Take,condiment_container,
3,2812,2834,Put,condiment_container,
3,2835,2883,Open,condiment_container,
8,2966,3001,Take,eating_utensil,
8,3032,3063,Put,eating_utensil,
8,3110,3151,Take,cup,
8,3158,3212,Take,cup,
8,3214,3251,Mix,cup,
4,3244,3262,Take,eating_utensil,
4,3256,3279,Take,eating_utensil,
4,3463,3498,Wash,eating_utensil,
4,3495,3639,Wash,eating_utensil,
4,3640,3654,Take,paper_towel,
4,3654,3687,Clean/Wipe,eating_utensil,paper_towel,
4,3687,3806,Clean/Wipe,eating_utensil,paper_towel,
4,3832,4061,Transfer,condiment,condiment_container,cup,
4,4096,4159,Mix,condiment,condiment,
4,4161,4613,Mix,mixture,eating_utensil,
4,4614,4635,Take,condiment_container,
4,4635,4681,Put,condiment_container,
4,4682,4701,Take,unknown,
4,4701,4768,Close,condiment_container,
4,4775,4794,Close,condiment_container,
4,4799,4820,Close,condiment_container,
4,4821,4848,Put,condiment_container,
4,4862,4899,Put,condiment_container,
4,4900,4955,Put,condiment_container,
0,4964,4991,Close,fridge,
0,4994,5024,Open,fridge,
4,5031,5097,Take,bread_container,
4,5155,5185,Put,bread_container,
4,5185,5326,Open,bread_container,
4,5333,5346,Put,bread_container,
4,5383,5420,Take,bread,
4,5428,5458,Take,plate,
4,5503,5520,Take,eating_utensil,
4,5518,5542,Move Around,bread,
4,5682,5698,Take,cup,
4,5707,5853,Transfer,condiment,cup,bread,
4,5852,6207,Spread,condiment,bread,eating_utensil,
4,6207,6232,Put,eating_utensil,
4,6226,6250,Move Around,cup,
8,6251,6276,Put,cup,
8,6323,6376,Put,unknown,
0,6460,6579,Inspect/Read,recipe,
5,6616,6643,Take,pot,
5,6686,6717,Turnon,faucet,
5,6709,6812,Pour,water,faucet,pot,
5,6794,6817,Turnoff,faucet,
5,6879,6898,Put,pot,
5,6899,6928,Put,pot,
5,6942,6996,Operate,stove,
0,7115,7149,Inspect/Read,recipe,
6,7247,7263,Take,bowl,
6,7264,7284,Take,bowl,
6,7390,7424,Take,cereal,
6,7429,7490,Move Around,cereal,
6,7489,7705,Pour,cereal,cereal,bowl,
6,7729,7817,Close,cereal,
6,8015,8202,Close,bread_container,
4,8235,8265,Put,bread_container,
4,8265,8301,Put,bread_container,
7,8391,8409,Take,condiment_container,
7,8423,8460,Open,condiment_container,
7,8498,8648,Squeeze,condiment,
7,8650,8681,Put,condiment_container,
7,8687,8705,Put,condiment_container,
7,8783,8807,Put,bowl,
8,8900,8942,Take,teabag,
8,8951,8984,Open,teabag_container,
8,9019,9047,Take,teabag,
8,9048,9101,Put,teabag,
8,9067,9094,Put,teabag,
8,9158,9228,Take,pot,
8,9257,9529,Pour,water,pot,cup,
8,9551,9664,Put,pot,
8,9562,9630,Operate,stove,
8,9684,9705,Take,plate,
8,9713,9752,Put,cup,
8,9763,9776,Put,bowl,
8,9777,9807,Put,bowl,
0,9894,9964,Inspect/Read,recipe,
