0,1255,1480,Inspect/Read,recipe,
1,1534,1600,Take,bowl,
1,1622,1693,Take,bowl,
1,2053,2108,Take,cup,
1,2145,2178,Put,bowl,
1,2250,2364,Clean/Wipe,cup,
1,2451,2489,Take,cooking_utensil,
0,2529,2547,Inspect/Read,recipe,
1,2553,2582,Take,condiment_container,
1,2587,2654,Open,condiment_container,
1,2677,2929,Transfer,condiment,condiment_container,bowl,
1,2934,3070,Move Around,condiment,eating_utensil,
1,3112,3141,Take,cooking_utensil,
1,3176,3502,Transfer,condiment,eating_utensil,cup,
1,3581,3609,Take,plate,
1,3657,3677,Put,plate,
1,3706,3773,Close,condiment_container,
1,3788,3854,Put,condiment_container,
0,3866,4102,Inspect/Read,recipe,
1,4206,4260,Take,condiment_container,
1,4261,4393,Open,condiment_container,
1,4410,4508,Squeeze,condiment,bowl,
1,4539,4583,Put,condiment_container,
0,4637,4744,Inspect/Read,recipe,
1,4791,5065,Mix,mixture,eating_utensil,
1,5189,5231,Open,condiment_container,
1,5253,5450,Transfer,condiment,condiment_container,bowl,
1,5463,5488,Put,eating_utensil,
1,5490,5550,Close,condiment_container,
1,5583,5616,Put,condiment_container,
1,5642,5706,Move Around,condiment,cooking_utensil,
1,5706,5756,Take,condiment_container,
1,5761,5809,Open,condiment_container,
1,5809,5879,Squeeze,condiment,bowl,
1,5879,5903,Close,condiment_container,
1,5952,6070,Mix,condiment,
1,6057,6091,Take,eating_utensil,
1,6097,6248,Transfer,condiment,cooking_utensil,cup,
2,6322,6368,Open,microwave,
2,6368,6426,Put,cup,
2,6423,6471,Close,microwave,
2,6476,6725,Operate,microwave,
2,6745,6967,Operate,microwave,
0,7034,7070,Inspect/Read,recipe,
0,7085,7149,Open,fridge,
0,7161,7271,Move Around,bacon,
4,7271,7343,Take,bread_container,
0,7381,7442,Close,fridge,
4,7506,7572,Open,bread_container,
4,7572,7641,Take,cooking_utensil,
4,7641,7711,Move Around,eating_utensil,
4,7711,7844,Take,bread,
4,7853,7952,Transfer,bread,bread_container,plate,
2,7970,7990,Open,microwave,
2,7993,8027,Put,cup,
0,8109,8185,Inspect/Read,recipe,
