0,869,903,Open,drawer,
2,911,974,Take,patty_container,
2,1079,1127,Put,patty_container,
0,1265,1319,Take,soap,
1,1415,1484,Operate,stove,
1,1486,1513,Pour,oil_container,oil_container,cup,
1,1514,1630,Pour,oil_container,oil_container,pan,
1,1638,1674,Close,oil_container,
1,1699,1739,Put,oil_container,
2,1742,1755,Take,cooking_utensil,
2,1853,1872,Put,cooking_utensil,
2,1941,1983,Open,patty_container,
2,2035,2148,Take,patty,
2,2718,2851,Put,patty,
2,2950,3052,Close,patty_container,
2,3052,3078,Inspect/Read,patty_container,
2,3130,3172,Put,patty_container,
2,3172,3220,Put,patty_container,
0,3261,3291,Close,drawer,
0,3346,3394,Open,fridge,
4,3412,3452,Take,lettuce_container,
3,3700,3826,Take,tomato,
0,3975,4033,Close,fridge,
3,4317,4343,Put,plate,
4,4421,4476,Take,lettuce,
4,4502,4529,Divide/Pull Apart,lettuce,
4,4539,4645,Divide/Pull Apart,lettuce,
4,4672,4733,Divide/Pull Apart,lettuce,
4,4745,4828,Put,lettuce,
4,4937,4955,Wash,lettuce,
4,4955,5047,Wash,lettuce,
0,5048,5063,Turn on,faucet,
4,5063,5080,Wash,lettuce,
4,5080,5241,Wash,lettuce,
4,5241,5262,Dry,lettuce,
4,5355,5379,Put,lettuce,
4,5389,5406,Take,tomato,
0,5526,5552,Turn on,faucet,
3,5553,5890,Wash,tomato,
3,5830,5854,Divide/Pull Apart,tomato,
6,6144,6360,Move Around,bread,pan,
4,6363,6400,Put,cooking_utensil,
4,6505,6533,Take,eating_utensil,
4,6721,7014,Cut,lettuce,
4,7166,8032,Cut,lettuce,
2,8123,8248,Move Around,patty,
2,8248,8340,Move Around,patty,
2,8345,8390,Put,cooking_utensil,
2,8608,8682,Take,plate,
0,8794,8864,Take,bag,
6,8970,9069,Take,bread,
6,9092,9134,Put,bread_container,
6,9162,9205,Put,bread,
0,9286,9326,Open,fridge,
5,9329,9376,Take,cheese_container,
5,9392,9474,Take,cheese_container,
5,9488,9513,Move Around,cheese,
5,9601,10118,Open,cheese_container,
5,10268,10370,Put,cheese,
0,10488,10524,Put,trash,trash,
5,10636,10790,Move Around,patty,
5,10897,10942,Compress,cooking_utensil,
5,10951,11082,Move Around,patty,
5,11193,11375,Move Around,patty,
5,11464,11511,Compress,cooking_utensil,
5,11607,11692,Move Around,cooking_utensil,
5,11692,11905,Move Around,patty,
5,11907,12099,Move Around,patty,
5,12099,12197,Move Around,cooking_utensil,
5,12198,12294,Move Around,patty,
5,12295,12477,Move Around,patty,
5,12478,12938,Move Around,patty,
5,12939,12985,Move Around,cooking_utensil,
5,13056,13095,Put,cooking_utensil,
6,13176,13218,Operate,stove,
6,13240,13262,Take,cooking_utensil,
6,13295,13342,Take,plate,
6,13384,13584,Transfer,patty,pan,bread,
5,13608,13638,Put,cooking_utensil,
6,13954,14158,Transfer,lettuce,plate,sandwich,
6,14274,14462,Transfer,tomato,plate,sandwich,
5,14502,14527,Take,pan,
0,14596,14617,Turn on,faucet,
6,14618,14780,Wash,pan,
6,14733,14748,Pour,water,pan,sink,
0,14916,14969,Open,fridge,
0,15101,15130,Close,fridge,
8,15169,15191,Take,condiment_container,
8,15194,15236,Open,condiment_container,
8,15272,15400,Squeeze,condiment,sandwich,
8,15400,15418,Put,condiment_container,
8,15419,15443,Put,condiment_container,
9,15444,15484,Put,bread,
9,15509,15568,Compress,sandwich,
9,15623,15644,Compress,sandwich,
