0,1288,1494,Inspect/Read,recipe,
0,1526,1594,Open,fridge,
2,1613,1660,Take,tomato_container,
1,1750,1776,Take,bread_container,
0,1810,1884,Inspect/Read,recipe,
7,1962,1984,Take,condiment_container,
5,1985,2016,Take,lettuce,
0,2050,2141,Inspect/Read,recipe,
6,2196,2215,Take,cheese_container,
7,2224,2273,Take,condiment_container,
0,2281,2354,Close,fridge,
0,2392,2406,Put,bag,
7,2406,2431,Put,condiment_container,
0,2450,2497,Inspect/Read,recipe,
0,2604,2621,Open,cabinet,
0,2666,2690,Take,plate,
0,2733,2755,Close,cabinet,
0,2920,3129,Close,storage_container,
1,3216,3238,Take,bread,
0,3262,3299,Inspect/Read,recipe,
2,3344,3386,Take,cutting_board,
2,3417,3435,Take,eating_utensil,
2,3521,3537,Take,tomato_container,
2,3575,3613,Put,tomato_container,
2,3682,3720,Take,eating_utensil,
2,3695,3716,Put,tomato,
2,3720,3806,Cut,tomato,
2,3848,3915,Cut,tomato,
2,3969,4026,Cut,tomato,
2,4121,4156,Cut,tomato,
2,4156,4210,Cut,tomato,
0,4260,4450,Inspect/Read,recipe,
2,4468,4495,Put,eating_utensil,
2,4553,4582,Put,tomato,
2,4596,4650,Cut,tomato,
2,4652,4696,Cut,tomato,
2,4696,4748,Cut,tomato,
2,4748,4814,Cut,tomato,
2,4817,4847,Cut,tomato,
0,4902,4933,Take,unknown,
0,4977,4989,Put,trash,trash,
0,5067,5224,Inspect/Read,recipe,
3,5291,5337,Move Around,lettuce_container,
3,5461,5494,Take,lettuce,
3,5565,5584,Put,lettuce,
0,5658,5756,Inspect/Read,recipe,
0,5774,5807,Open,fridge,
3,5809,5839,Put,lettuce_container,
0,5874,5897,Open,fridge,
4,5901,5921,Take,deli_meat_container,
4,5922,5953,Take,deli_meat_container,
4,5976,6016,Open,deli_meat_container,
4,6079,6094,Move Around,deli_meat_container,
1,6110,6260,Open,bread_container,
1,6260,6310,Take,bread,
1,6323,6341,Put,bread,
1,6357,6473,Close,bread_container,
0,6574,6597,Open,fridge,
1,6620,6644,Put,bread_container,
4,6705,6739,Take,deli_meat_container,
4,6777,6844,Take,deli_meat,
4,6859,6925,Put,deli_meat,
4,6976,7013,Close,deli_meat_container,
4,7014,7036,Close,deli_meat_container,
0,7060,7080,Open,fridge,
4,7080,7097,Put,deli_meat_container,
0,7099,7111,Close,fridge,
0,7147,7229,Inspect/Read,recipe,
3,7268,7286,Move Around,lettuce,
3,7316,7373,Put,lettuce,
0,7861,7931,Inspect/Read,recipe,
0,8010,8030,Take,unknown,
6,8105,8203,Take,cheese_container,
6,8203,8461,Take,cheese,
6,8471,8508,Put,cheese,
6,8513,8961,Put,cheese,
0,8995,9019,Open,fridge,
6,9037,9065,Put,cheese,
0,9101,9183,Inspect/Read,recipe,
6,9237,9259,Put,cheese,
6,9261,9278,Put,cheese,
7,9324,9346,Take,condiment_container,
7,9346,9362,Open,condiment_container,
7,9388,9469,Squeeze,condiment,bread,
7,9529,9541,Take,condiment_container,
7,9682,9776,Squeeze,condiment,bread,
7,9802,9815,Take,condiment_container,
0,9871,9886,Open,fridge,
7,9910,9938,Put,condiment_container,
8,10011,10037,Take,bread,
8,10038,10062,Put,bread,
8,10089,10220,Transfer,sandwich,plate,storage_container,
8,10127,10147,Open,storage_container,
0,10221,10345,Close,bowl,
0,10356,10372,Take,plate,
0,10388,10405,Put,plate,
0,10405,10424,Put,plate,
0,10487,10511,Put,cutting_board,
0,10512,10538,Put,cutting_board,
0,10550,10603,Wash,plate,
0,10632,10645,Take,soap,
0,10647,10668,Squeeze,soap,plate,
0,10669,10693,Put,soap,
0,10694,10708,Take,sponge,
0,10710,10875,Clean/Wipe,plate,sponge,
0,10909,10944,Take,sponge,
0,10945,11193,Clean/Wipe,cutting_board,
0,11194,11227,Turn on,faucet,
0,11227,11551,Wash,cutting_board,
0,11562,11590,Put,eating_utensil,
0,11603,11644,Move Around,cutting_board,
0,11646,11693,Clean/Wipe,plate,sponge,
0,11694,11714,Wash,plate,
0,11715,11755,Operate,faucet,
0,11756,11920,Wash,plate,
0,12009,12083,Put,plate,
0,12243,12280,Put,plate,
0,12281,12326,Close,dishwasher,
0,12367,12382,Turn on,faucet,
0,12382,12560,Wash,eating_utensil,
0,12620,12650,Move Around,sponge,
0,12789,12824,Divide/Pull Apart,paper_towel,
0,12872,12892,Take,paper_towel,
